0,1,3,4,6,7,9,10,12,13,15,16,pred_x,pred_y,pred_z,inference_time_ms
-55.20631,93.93815,-20.883753,32.043137,-37.857105,-98.08551,3.7707403,76.98654,54.397438,-61.550858,60.184986,-11.182909,-33.51619,71.48158,70,0.6367872150000039
-3.780789,94.65858,-54.89586,45.522163,-12.694093,77.987976,-89.74428,-89.60323,7.335438,31.028183,9.21106,14.935115,-24.227776,26.500717,70,0.6367872150000039
-32.71388,67.744,65.89055,84.74097,-4.8335943,-85.27348,56.626286,-66.70588,68.19952,98.4438,72.78583,-97.91241,57.55356,82.07657,70,0.6367872150000039
-93.03327,-24.492271,-51.662247,60.282684,-85.61411,94.86312,-86.346085,43.13683,32.789165,82.08437,57.723312,-62.036907,-82.51799,76.84749,70,0.6367872150000039
-54.682507,69.34193,60.286457,24.382587,97.390205,6.9005527,-33.54114,-53.06443,90.95805,-30.145489,22.331406,94.62376,54.711563,28.822464,70,0.6367872150000039
88.41694,82.691216,-20.894926,13.610753,30.818579,-90.32914,39.55273,-84.818924,80.20605,76.02831,-50.815147,-95.11114,52.83716,-81.16467,70,0.6367872150000039
52.74445,87.752884,-10.374465,18.608458,-43.35431,-13.8694315,14.932219,-19.011057,54.816338,-32.975456,46.767815,-52.51741,24.089828,-39.439266,70,0.6367872150000039
33.510544,76.67128,-44.929054,-22.943897,7.2509437,15.647793,99.381836,-42.608913,14.430623,-78.68385,32.823467,23.30122,20.949806,24.193283,70,0.6367872150000039
16.965717,-38.157494,-5.973141,-49.089783,-88.68311,81.42766,-96.491325,82.407455,-48.229332,-55.394543,-55.221214,-99.42836,-77.00681,-35.25982,70,0.6367872150000039
52.572845,85.87688,-29.564716,86.6204,-96.68337,-7.5617437,-54.058594,-77.34731,89.79691,93.272865,93.51555,52.465755,54.196136,86.998795,70,0.6367872150000039
85.08211,87.35243,53.107563,39.639816,-43.36213,38.59682,-42.469395,-39.919968,70.31245,13.638853,-80.78284,22.189335,52.9778,30.182404,70,0.6367872150000039
92.30614,-25.252876,57.928047,74.161064,-28.36161,12.89396,-53.642677,-6.0753245,-99.039055,-12.778767,36.990604,-90.43697,-34.293983,11.785767,70,0.6367872150000039
93.29979,-70.36179,64.201675,-5.3394833,1.3938382,-42.0221,-47.23831,-36.53382,63.76788,-52.52096,-88.222626,-53.5732,55.527634,-49.264954,70,0.6367872150000039
-35.79517,-70.33715,-89.217896,-78.78108,68.30719,-42.734703,-54.302586,-30.372799,-95.34247,75.65092,35.618523,-80.52618,-76.160095,-82.94975,70,0.6367872150000039
51.516087,-75.41132,51.379066,-29.09317,-27.298887,83.49215,-78.51892,82.16863,60.632908,-27.043856,56.105953,-1.6342635,58.749207,17.03209,70,0.6367872150000039
21.50679,-28.694887,-84.59481,-21.23303,-14.715322,16.35841,8.859232,-98.506,-44.46747,10.578709,61.932987,81.46546,-34.960106,9.698448,70,0.6367872150000039
50.9793,-10.369328,-22.39104,-50.74275,47.80159,-54.41654,-46.10192,-57.9153,6.423156,24.30526,-23.148216,92.86617,-27.947105,-39.58348,70,0.6367872150000039
95.48801,-27.607843,-98.84331,-18.49105,-77.33452,-84.73868,48.144913,-94.98656,92.33367,-73.91099,97.613335,23.508396,58.68521,-78.95814,70,0.6367872150000039
-84.48228,26.965746,56.498436,-44.257927,-54.495037,27.759062,53.493713,-46.767323,64.47298,74.30309,-82.36776,71.99565,-82.36145,26.954033,70,0.6367872150000039
-94.364525,-78.4263,97.10587,-4.215711,67.9788,-9.661042,51.95331,-44.98049,26.535213,17.4074,77.999435,-94.368385,57.390045,-75.09415,70,0.6367872150000039
97.10823,-5.406812,-49.744526,64.365364,68.00386,29.261696,98.10164,-64.631325,-78.69213,-52.715115,-94.57751,97.77847,-80.419014,31.177597,70,0.6367872150000039
-92.05386,-79.44772,97.45232,-35.50955,12.896974,-91.34397,-34.088806,-46.170124,-43.321804,-92.68934,50.102505,29.603378,-39.89185,-80.453445,70,0.6367872150000039
-93.02084,40.045284,13.003789,-0.7721093,-50.094982,-93.37755,-81.59005,-93.74088,58.074726,-59.412685,-64.54444,92.27942,-81.462006,-76.72737,70,0.6367872150000039
-15.971414,77.60908,-84.62807,-58.932533,-83.53856,-97.668686,-56.76942,75.93245,-50.527607,-81.30625,54.4234,58.346928,-68.59889,-82.51799,70,0.6367872150000039
60.7264,-55.595222,-87.98298,42.10654,9.418707,-34.760937,-41.6261,25.610773,-7.9792576,-84.24383,-16.575909,-93.395004,-24.124321,-78.17266,70,0.6367872150000039
-42.499565,65.535866,68.51188,-14.342833,41.818684,-82.26274,60.301083,-93.087944,57.243652,27.00247,9.142843,-47.890278,54.023438,-75.47473,70,0.6367872150000039
-26.043056,-26.294693,-0.4681717,-52.631496,21.85228,79.06061,-88.49675,-6.451896,15.319868,-16.301636,-36.090027,41.161243,-36.154522,-30.758118,70,0.6367872150000039
-1.6896067,-37.24412,97.41235,-91.87034,88.44827,29.17584,-89.28469,49.216854,25.358099,-92.110344,62.047775,-7.038814,55.797226,-75.6422,70,0.6367872150000039
-5.937771,-51.757645,56.35426,47.846745,77.64758,10.306515,68.02951,-20.466938,35.647816,-80.59528,60.519737,60.827633,60.26297,16.972824,70,0.6367872150000039
-85.023315,-89.90792,-25.077679,-80.916885,6.763071,-80.12862,60.453053,-74.543076,-80.95043,33.946247,2.845198,99.65861,-63.86331,-88.71063,70,0.6367872150000039
-87.20828,63.193554,-75.395,86.394455,28.063951,-46.351566,-48.47519,-88.448074,23.10613,-21.875292,24.592266,-22.55219,-22.10234,-42.94561,70,0.6367872150000039
-92.180466,52.75812,59.902195,-14.402164,-83.092606,-22.33422,78.512054,6.967205,-85.40687,-47.564564,-35.778065,-76.60705,-81.787674,-3.1300812,70,0.6367872150000039
62.406384,-10.840995,13.835754,99.59807,-60.60613,-85.11181,-0.026186313,93.34165,-50.787647,2.1368697,-9.543223,-75.81706,-26.908752,22.334435,70,0.6367872150000039
0.19627611,-84.381516,61.389103,81.430435,-51.207714,-7.334767,62.753704,-26.271109,-39.67964,-75.04285,-91.43249,-36.162163,-37.882137,-78.549835,70,0.6367872150000039
68.55883,94.5679,-71.71132,-87.03024,19.072826,95.604164,-80.60992,-4.2207546,-35.401325,-8.783447,-45.057884,-13.52421,-36.112057,58.428513,70,0.6367872150000039
-38.82582,42.495075,83.78942,77.30831,-39.95083,-33.412037,3.9070697,-96.79814,74.3719,-97.78686,-41.763596,96.53197,-36.662888,-77.16523,70,0.6367872150000039
97.91274,-63.20143,42.931393,-44.841167,-91.90313,-89.37539,31.96636,92.709206,50.47844,-3.187612,1.3153869,-99.023865,56.232788,-77.59616,70,0.6367872150000039
56.939503,-96.74907,46.024372,29.521017,13.365385,-79.3531,-82.20745,-44.832203,-19.333448,85.409904,40.413563,-88.60257,51.880356,-82.298485,70,0.6367872150000039
-80.77081,-35.5414,-53.901764,-61.375244,66.3051,49.16333,-40.784725,-80.89253,87.24904,8.611975,92.32015,-22.925396,-28.620865,-45.30446,70,0.6367872150000039
41.985622,-87.07,-36.792645,66.04591,-49.448013,-55.926273,-39.829586,88.05146,63.44057,89.552475,-6.857335,25.242054,-36.175747,77.63501,70,0.6367872150000039
-84.97178,55.01822,-64.03612,-98.443596,-43.57617,97.335846,-82.03572,22.959303,-92.05512,-82.01909,95.54974,-97.06838,-84.85626,-79.35951,70,0.6367872150000039
52.646843,59.798744,50.538284,-64.88081,83.009834,-94.698875,-79.57141,-28.345852,29.213724,78.04864,-63.11778,-88.83039,55.998642,-80.0365,70,0.6367872150000039
-25.880373,-48.808865,92.382675,20.108099,70.134026,-92.88829,64.80543,30.004004,27.636112,97.560745,-79.19851,-99.9141,52.660965,-73.06738,70,0.6367872150000039
-24.06636,-96.34561,-45.38786,-96.54683,-68.565605,-86.356384,5.0000014,22.586767,99.781296,53.97027,0.17110713,-86.823814,-20.99649,-86.51529,70,0.6367872150000039
-30.413668,-20.847586,78.9932,97.91871,-75.712364,70.114494,30.27701,-41.791584,99.45864,-77.82165,-35.06762,-87.98029,-26.908752,-42.566563,70,0.6367872150000039
10.637158,20.460924,-80.92588,68.3689,-97.981384,-96.669586,-53.772297,-54.775585,31.587204,-88.25462,-95.429214,88.8099,-81.231094,-75.95339,70,0.6367872150000039
-51.921253,-57.13737,-94.19882,-35.392,67.97924,70.53909,27.272013,19.54978,63.31387,95.64446,79.90721,-87.83634,54.36841,33.082123,70,0.6367872150000039
50.971867,-67.91035,-90.98981,22.753944,-49.061424,-23.711985,-53.56984,-31.007395,-93.078766,42.953644,76.4667,99.36691,-80.930664,-6.5215225,70,0.6367872150000039
-82.863014,-39.625694,91.441185,-97.991394,96.19235,18.693363,-92.13524,-54.027977,0.59395474,84.98565,66.16681,-40.753258,55.931564,-77.981926,70,0.6367872150000039
-25.965565,-6.915758,96.5329,-39.727093,99.389626,49.126923,-91.59408,-90.496086,-90.917244,-90.861786,87.728386,84.812645,-54.81417,-82.10841,70,0.6367872150000039
52.797462,-62.662575,55.292,7.224087,-99.59402,-63.394726,24.526968,83.96801,70.78252,95.29554,-2.0740178,19.293516,55.290848,32.034637,70,0.6367872150000039
-86.1613,-45.50028,82.508,22.580832,-73.28064,-92.4846,55.471687,35.669415,-75.41569,-76.347275,-37.632442,50.133022,-81.06468,-79.75397,70,0.6367872150000039
46.968372,83.28754,73.19919,-79.54344,11.267764,-31.328268,-51.205517,58.011337,93.02497,53.301983,-77.511765,42.48623,55.426376,78.43729,70,0.6367872150000039
54.399082,-62.616875,-50.896793,71.21081,-46.92912,63.707542,70.340164,9.457723,-97.24787,-61.926086,-94.58455,76.71641,-75.072845,34.33705,70,0.6367872150000039
68.589424,-66.94811,-91.708725,-85.47041,66.034584,-81.46417,-43.98847,-89.55383,-81.66874,-87.94266,44.171085,75.72581,-26.068947,-92.81001,70,0.6367872150000039
13.01398,-41.222996,16.577663,-15.899201,-75.33527,-37.48884,65.290535,99.32788,-33.32739,84.79889,8.984738,-44.066975,11.105133,-42.185997,70,0.6367872150000039
90.29347,75.32929,-78.058754,81.5607,-78.59557,-82.56692,53.39154,-21.804764,-38.646008,97.89151,-27.983498,90.87124,-32.603027,83.813354,70,0.6367872150000039
19.014471,-88.15464,-30.73869,-37.569984,-6.8719015,-79.286766,3.6360524,-92.94292,-45.33368,-96.248764,47.148643,-91.086494,-27.451302,-85.96421,70,0.6367872150000039
83.85653,8.577045,-93.344925,55.101288,-44.039383,-16.228857,-98.5589,93.36,-90.748566,32.842735,-76.11033,-50.556053,-87.64778,28.800064,70,0.6367872150000039
-80.201904,-21.389318,-94.15996,-63.16335,2.6636608,87.08932,23.463161,83.06381,52.68599,-79.98959,-45.32367,-71.21252,-81.197914,-81.42916,70,0.6367872150000039
2.5421503,-44.756927,-32.57453,77.94299,75.8677,30.805672,-86.796555,25.765081,28.764551,22.66723,11.90183,-79.79545,6.922554,23.733032,70,0.6367872150000039
63.72395,-7.678305,-45.597675,-47.300423,-80.36467,89.55941,95.49701,-62.130024,-12.986198,18.312344,61.2315,-60.38196,3.6482925,-44.132614,70,0.6367872150000039
-8.302077,-92.38684,-96.5974,58.73926,42.92517,92.87261,-82.49837,-84.5349,-23.9735,-85.61962,51.640873,-17.40394,-76.56644,-83.43135,70,0.6367872150000039
-83.263565,-74.61546,-84.991455,3.8546689,-78.058975,-16.68461,-43.5471,2.6352577,46.1975,23.134115,-79.09485,91.95086,-88.09271,14.317444,70,0.6367872150000039
-1.6729308,-36.42105,-20.512234,-42.275715,61.407063,93.38894,-22.489244,3.1157289,66.06472,-73.6968,33.334484,93.611244,23.121597,-40.403866,70,0.6367872150000039
-35.909954,97.841995,-28.654018,93.92893,76.86406,3.3894937,-49.957333,-58.541943,60.737843,31.382046,-87.92237,-44.81787,-30.846535,75.6422,70,0.6367872150000039
75.134544,-99.10964,-60.04623,-86.679054,19.571854,-18.460299,50.83052,38.159126,-84.3533,4.819128,7.6168323,12.406205,21.869995,-74.77301,70,0.6367872150000039
-93.916725,-90.10301,21.369682,-6.8617525,77.88919,30.32518,-21.257395,-86.03091,6.291779,87.869194,-94.846985,96.50423,-76.160095,78.77341,70,0.6367872150000039
59.848705,-89.81354,-23.810795,87.87468,-81.59911,-82.47247,-90.13582,84.286896,-79.136375,15.485283,53.52554,-87.16521,-81.36334,-80.7946,70,0.6367872150000039
96.785225,-60.447075,-16.617392,81.15963,-29.166597,-35.84428,65.2024,-15.793603,52.4924,-1.2249216,-75.16435,6.8360405,56.929825,24.40007,70,0.6367872150000039
63.01781,88.28348,-84.29637,-76.115524,-46.82096,-59.964893,54.813892,-11.846073,19.49177,-18.10858,57.28797,-8.417046,55.290848,-47.43185,70,0.6367872150000039
-40.704,-29.232267,-34.034332,-51.54651,-96.61381,-74.69114,-96.26234,-37.493782,-46.91562,86.22583,-78.24512,-88.02566,-72.073265,-41.86434,70,0.6367872150000039
66.002686,71.94437,98.04499,45.08132,14.6235075,-26.970196,31.715607,88.56273,-33.16286,72.21681,58.076813,-80.46157,55.595154,80.48782,70,0.6367872150000039
-49.088554,-0.21766366,88.87042,19.097858,73.073814,28.628376,-0.5117787,-39.855152,-32.27551,60.979027,-34.85343,-29.909344,-34.93866,20.4357,70,0.6367872150000039
-89.60159,53.945686,29.448412,30.07782,26.552464,3.5549848,-87.86222,-48.226788,16.361464,12.728262,-48.40435,98.80211,-78.39965,29.247253,70,0.6367872150000039
14.691003,-98.97777,31.431149,-83.46776,-68.62019,83.82156,-4.485097,10.724718,64.538414,11.317059,-36.33629,46.002583,-32.05654,25.064873,70,0.6367872150000039
-86.43935,82.965004,-49.594093,-67.1406,-41.231262,99.51735,-24.530605,-81.24215,-51.436386,-62.874073,50.632633,21.20828,-35.32395,22.65892,70,0.6367872150000039
41.09841,26.890522,-75.91823,80.73251,-32.70534,98.28295,19.450504,28.38228,-65.952736,-75.99197,14.223539,-1.2864419,12.447319,27.112411,70,0.6367872150000039
-46.95406,70.09602,95.36503,70.22161,-98.13311,59.163612,-26.641914,7.2941923,79.22181,86.3687,-87.06675,24.642267,-71.48158,78.84747,70,0.6367872150000039
-75.783966,47.69162,-22.01563,-54.83081,96.374504,75.843796,-91.02786,54.97044,-83.30775,11.375927,35.07933,-86.44942,-80.453445,17.351929,70,0.6367872150000039
-97.23899,-47.943623,12.145564,-45.26804,59.152973,-80.70033,93.30521,-81.21684,-40.40608,-52.805874,86.888954,34.10399,52.23625,-81.26423,70,0.6367872150000039
51.451477,-47.3999,-31.294607,53.695736,-94.31943,27.91514,-38.15314,-52.486458,-93.33214,-61.676743,55.294727,28.496582,-63.193367,-26.95404,70,0.6367872150000039
-29.192568,-96.619705,54.374237,-76.46485,-70.88841,-78.85385,-21.464365,-38.645046,-17.973928,12.268711,-5.2063856,85.752075,-38.67383,-79.68277,70,0.6367872150000039
96.903465,32.059765,-77.212234,78.58242,56.395527,97.26617,35.689262,-40.52843,61.30086,-7.1325636,67.37989,-60.87155,58.90886,17.68322,70,0.6367872150000039
10.241659,-94.167435,96.65689,-15.249028,19.587702,-50.544384,11.634802,79.893135,16.335192,-10.570033,-99.551506,31.827509,50.110535,26.250877,70,0.6367872150000039
11.594077,-45.291958,59.94678,-3.0602176,77.18954,14.792953,-91.68682,18.107191,41.09949,28.88944,-10.749936,22.341543,53.954224,31.19963,70,0.6367872150000039
98.751945,-94.9881,-41.42072,14.483983,29.883785,-76.75657,53.698387,83.219894,-91.561226,-65.681915,-77.820274,-55.590317,-68.650566,-81.85222,70,0.6367872150000039
52.622845,-26.702587,-28.5504,99.2801,44.398716,32.13656,54.04344,-5.0288553,-18.717768,-97.90807,-97.55752,-20.9831,58.00891,25.202133,70,0.6367872150000039
-25.339714,-37.95001,21.175465,-93.035385,-51.770004,78.333206,66.71782,-3.3108344,69.673546,-65.595314,-36.402912,-21.978802,-29.06852,-40.730263,70,0.6367872150000039
-8.058579,-97.10211,-48.760223,31.966867,-3.5541804,-42.97281,17.13875,-79.50815,-34.0908,-64.23279,-79.11216,60.183685,-31.661705,-77.59616,70,0.6367872150000039
-70.91406,79.52113,-15.92495,98.16471,55.140656,60.596874,58.572945,55.325504,74.43868,94.15078,-77.90527,39.63098,53.780914,86.734924,70,0.6367872150000039
26.637758,-1.0880542,-63.08461,-89.211426,27.61463,-40.613667,90.36367,91.430176,-34.180084,-44.067078,-89.896835,0.7423059,-23.225548,-42.76625,70,0.6367872150000039
62.222637,-16.667814,15.759328,11.577653,-76.33739,58.939606,19.679033,20.292395,-46.612755,18.914534,-75.45364,-46.919834,-20.166527,24.078323,70,0.6367872150000039
-63.005447,80.28391,53.57218,70.708565,-9.496931,75.72509,-83.53735,-4.2258067,29.162714,92.504906,-30.911074,38.813236,-33.797585,82.642334,70,0.6367872150000039
11.158988,29.314196,-98.74071,-71.03648,82.8701,21.742474,-43.09863,17.863096,38.084114,-76.23914,80.19879,76.777504,53.0831,32.733856,70,0.6367872150000039
-20.974937,-49.3977,-8.097198,88.31397,-89.06005,-3.7803962,-39.664673,30.038649,-86.715004,47.884617,-15.833152,83.07238,-46.038784,78.32422,70,0.6367872150000039
-36.514336,-20.517288,-0.31713662,-53.180386,51.481083,15.509796,2.3385742,77.17109,-82.59768,59.476536,63.771355,77.46405,-28.48632,25.727295,70,0.6367872150000039
88.72373,28.056816,-27.427088,-51.6844,98.75822,78.83616,21.159132,-31.596897,-94.9579,91.042404,-94.62093,-89.46696,-71.52929,-33.342735,70,0.6367872150000039
-93.03142,94.375496,27.434134,-9.752903,-69.81393,96.30034,69.890305,-38.24124,-47.218555,2.275665,17.623175,-94.68719,-33.732697,77.16522,70,0.6367872150000039
-70.4038,91.321754,-98.03745,-8.875133,-38.03117,6.884721,-38.76432,51.646015,59.44391,-64.976295,4.4884987,-92.10457,-36.536003,22.450378,70,0.6367872150000039
-32.720543,16.67982,61.04897,54.770603,-5.144796,89.48756,67.60536,-24.767656,-23.46058,30.706316,-83.0181,-73.59036,-31.353828,25.179268,70,0.6367872150000039
-27.552265,-43.57533,-87.554535,50.491096,-99.91609,33.03019,-83.57167,-49.829315,-31.865107,-51.60939,-91.69176,-99.56619,-76.44513,-33.321037,70,0.6367872150000039
63.19401,49.312065,41.119747,-93.726074,-6.266856,-49.59224,-5.040514,-89.85798,-18.199806,33.915794,77.23157,26.617256,20.868088,-77.086136,70,0.6367872150000039
64.83635,-93.654724,45.730885,29.019316,69.490265,-87.865715,95.17837,-31.54474,54.81143,18.34229,90.059814,-63.769043,61.065323,-76.48563,70,0.6367872150000039
69.960754,36.753677,53.99528,-60.504776,62.599888,-68.2415,-82.09086,-24.98564,15.511069,88.9937,-1.409575,-44.03392,57.25891,-43.896423,70,0.6367872150000039
57.927402,95.91559,91.76365,85.475365,15.071588,28.859156,-12.851976,-92.438255,16.71334,-32.153336,-60.86668,-93.39044,25.795685,78.32422,70,0.6367872150000039
27.223595,28.905542,-40.243267,-61.234707,-60.38674,-81.68109,21.112871,-75.90189,-27.311033,-84.0088,-15.554926,98.589005,-35.494827,-83.37184,70,0.6367872150000039
26.099974,-8.847173,-24.488882,-87.14871,97.802956,-89.26207,59.391865,-73.940056,-32.59762,97.72143,-86.604675,-41.10673,-24.411552,-82.88867,70,0.6367872150000039
92.839165,6.09185,-3.9072766,99.731926,-19.3093,83.109474,-43.86514,60.37601,8.308745,-45.020893,59.372288,62.069077,-10.646782,81.78769,70,0.6367872150000039
-26.037823,-37.796967,7.499368,78.94861,41.038475,-43.406116,48.664154,-52.160954,-54.469147,-9.219353,-41.596405,-37.075054,-26.614159,-40.09695,70,0.6367872150000039
-67.2013,87.65658,7.5383744,80.02043,94.97178,52.895958,68.856415,72.07174,49.563606,83.466606,54.996544,74.78593,55.998642,89.95311,70,0.6367872150000039
12.810145,-28.874369,56.440773,37.70776,52.772156,25.489618,-84.372116,-42.33519,-52.828617,88.439705,8.1761875,-44.561737,17.931435,24.927505,70,0.6367872150000039
-90.133965,-41.103123,-30.793928,-27.931278,-37.928936,-15.084996,-33.53742,-68.190895,-13.3972845,-38.5566,-65.04968,-93.85717,-37.27416,-42.985416,70,0.6367872150000039
77.3697,-82.13791,97.57162,33.94284,-35.56218,-41.510105,-0.91757977,21.804922,-45.583275,19.688965,-88.12041,-38.099144,-30.426064,20.494186,70,0.6367872150000039
-83.43043,59.457607,16.29569,15.673777,-36.407368,-43.331184,86.35275,4.1714993,-83.00338,27.985546,-83.52322,-36.000057,-80.315384,17.931435,70,0.6367872150000039
-40.17959,-17.654943,27.840496,-99.76342,-5.9568954,-87.682014,-31.441214,-28.991096,21.95969,79.548996,-60.89336,75.81975,-34.76706,-76.44513,70,0.6367872150000039
66.56571,-85.59837,-67.79143,-76.308914,37.354534,-90.49333,-76.10965,-32.6446,-70.07385,86.58832,16.691883,98.09888,-82.94975,-85.93869,70,0.6367872150000039
-50.414707,-61.493317,65.64532,24.256346,50.984417,51.00325,93.810135,-54.810333,-45.878468,-3.576746,-46.37831,-8.360349,-31.111443,19.36892,70,0.6367872150000039
-54.18268,-70.219315,-8.65661,20.68517,78.936714,83.79432,37.193993,88.45615,12.343279,97.19039,59.663185,87.95674,53.780914,84.745575,70,0.6367872150000039
-48.802162,52.99344,-90.29433,20.602852,-28.712772,-30.250067,-64.92733,-94.954765,5.021222,78.419334,-31.813055,26.57031,-35.729424,19.404175,70,0.6367872150000039
-45.938114,69.20565,46.321693,-92.291626,-15.098887,-36.265934,-48.98203,-86.660614,57.250584,-94.075005,21.242863,95.95865,-31.221672,-82.51799,70,0.6367872150000039
28.110064,80.680214,-93.81738,-81.334625,-99.07012,-30.475348,37.469276,-45.044144,74.96513,12.9200945,-83.841385,-46.274273,-81.16467,-45.26564,70,0.6367872150000039
91.140335,19.690355,-31.917437,-64.96153,-33.70699,-36.63541,17.888012,-86.718185,38.81767,-81.493546,-19.863039,-97.429306,-32.537567,-82.36145,70,0.6367872150000039
-80.81785,-46.247185,-6.314636,-85.23874,-75.32027,99.146385,-75.1233,1.5129379,-62.645782,83.920906,-89.7454,22.060543,-85.019035,73.47467,70,0.6367872150000039
71.30261,-96.391716,-14.581424,84.811966,48.574665,98.20887,-77.79476,-18.352468,86.394295,18.784683,25.36729,-0.49210066,54.23062,74.53522,70,0.6367872150000039
-31.801441,57.746452,19.341444,-39.796444,37.689102,-81.458916,-84.84812,-59.292057,-29.356956,-53.10648,-11.359993,-78.6847,-32.253525,-53.91961,70,0.6367872150000039
51.082687,33.182137,30.552114,-84.56539,-50.198185,-33.234333,69.970566,-53.523937,59.39093,-88.223404,-89.324646,74.19876,53.9196,-75.34845,70,0.6367872150000039
77.43094,10.114988,98.6961,-50.54422,-37.001274,-11.624775,58.935867,-76.90727,50.464397,-18.565468,-21.683622,-78.541695,55.49388,-71.00097,70,0.6367872150000039
-52.138252,-15.406968,-38.047466,-91.15082,-94.18673,-79.626816,-52.62435,-28.372814,-93.36552,-86.50413,-95.10936,23.253054,-76.44513,-78.09654,70,0.6367872150000039
-20.997305,25.107359,-44.37904,43.106033,-90.65609,41.200424,95.46293,-21.164667,84.58835,20.927109,11.124497,98.82581,-29.960236,27.676842,70,0.6367872150000039
-54.156685,-39.523613,38.78916,84.304405,-27.956774,-50.435112,43.62339,-84.02861,68.224846,56.966362,52.81922,-66.21593,54.299545,-45.30446,70,0.6367872150000039
-84.52538,39.43069,53.755867,51.870064,54.782898,-96.74342,-78.973976,-41.506634,-84.74699,56.31138,-30.323275,-89.15649,-82.45552,-80.14151,70,0.6367872150000039
36.089767,93.950485,51.53762,75.23327,24.503601,-78.57593,-10.778051,86.797485,-93.85503,-82.36178,-6.5235543,-50.0837,26.273598,83.63808,70,0.6367872150000039
-24.729258,-34.805397,98.73215,-39.55274,59.070786,-44.45843,-76.29516,-77.06428,64.6911,-64.389854,97.99802,-2.5935357,56.863785,-46.78582,70,0.6367872150000039
60.016308,60.779163,24.274763,24.085041,-34.484653,56.11047,-33.310925,90.79351,-99.83677,37.63711,29.144104,34.609295,-30.536842,26.97667,70,0.6367872150000039
5.089529,-49.784378,-92.440765,-1.8850547,88.58791,-77.13215,66.69125,17.265976,-21.05542,92.946655,6.9980574,-31.490429,20.4357,-43.896423,70,0.6367872150000039
17.750652,19.752054,85.156975,24.802366,-89.998695,-94.77626,-31.79043,86.86764,-37.538074,-78.853065,67.58137,-23.903263,-40.56719,-51.343143,70,0.6367872150000039
-98.187035,1.4719092,-84.21032,-81.26402,-48.539635,23.460238,19.574465,92.47364,11.540524,31.695251,-98.40541,98.096,-77.32273,71.932175,70,0.6367872150000039
-20.658735,-95.30062,-78.11105,-55.024315,-35.864758,-16.14275,8.412113,-44.274555,96.4833,-78.61978,65.566086,-54.179356,-33.667793,-79.17793,70,0.6367872150000039
-77.800186,72.20603,-10.787689,81.08506,20.85217,-29.502686,-80.945984,35.631527,-6.1297975,84.883545,1.2050056,17.436739,-80.997765,81.19791,70,0.6367872150000039
-92.0003,-70.327995,-3.2026317,18.505903,81.840126,34.33081,-94.87594,-27.277966,23.990898,-79.251236,-76.62134,65.80703,-79.64708,4.017006,70,0.6367872150000039
23.366533,31.448196,-38.70459,-22.441612,-97.45305,-83.65105,1.6352596,26.175798,-82.05568,-34.217117,-86.021484,83.002365,-78.286415,16.118004,70,0.6367872150000039
-91.14147,-58.903797,26.613523,-2.36996,45.755302,-87.27913,-80.23749,-60.694305,-59.88154,-83.66365,7.6600337,-98.645966,-79.8957,-85.75883,70,0.6367872150000039
56.940735,49.828384,69.54348,74.31056,-23.972399,-31.124395,-45.83548,6.2585874,79.17063,-97.30809,-82.41006,16.442772,54.4028,29.336548,70,0.6367872150000039
67.42233,44.27608,36.672268,-40.380314,65.774864,64.65513,-43.96356,-34.356827,-38.478367,-20.319387,-34.615025,80.02677,-34.423172,16.569473,70,0.6367872150000039
-91.60035,91.67658,-8.349407,27.204096,4.8257227,-39.069336,-76.18055,-73.9166,15.214681,27.503849,54.86049,-94.86109,-77.9436,21.462784,70,0.6367872150000039
87.59558,-80.26962,-47.199047,-42.701145,-45.69313,33.596684,-24.426262,-36.081295,-4.2182665,-94.98898,-99.36463,-84.93688,-42.486572,-82.58027,70,0.6367872150000039
-46.80239,39.507305,-82.07574,-64.21657,-61.87851,-95.68568,-95.17429,50.982178,-7.1455026,30.167717,-44.330635,17.91911,-34.74559,18.025948,70,0.6367872150000039
65.405685,3.452895,-15.584952,19.874695,-97.716965,-6.675032,17.684628,16.443413,22.75316,32.00578,-82.37818,-78.15755,-75.558586,24.342659,70,0.6367872150000039
35.708305,-51.413364,57.881214,-77.319496,-52.64064,-40.143047,-94.33267,15.553439,34.24443,30.358185,92.89267,-5.1927295,56.36618,-47.847115,70,0.6367872150000039
65.3812,40.46056,-79.99613,-17.03461,-41.516857,-71.90042,-35.17852,-31.79416,11.4065,-38.686966,90.74817,-95.93799,-26.818169,-41.177242,70,0.6367872150000039
-88.089355,52.408257,-10.454911,93.395226,-44.738617,-74.535126,-73.652916,83.12986,66.38096,99.89258,-80.61845,-13.907063,-83.131836,81.39627,70,0.6367872150000039
-26.028492,9.037522,27.388641,-88.39976,53.770042,-62.814163,36.883835,-90.37087,5.474739,75.71259,-42.242146,12.1523695,-30.448227,-81.09806,70,0.6367872150000039
-16.769802,13.595863,50.079033,17.164309,-0.47836277,-30.348877,-31.715645,83.947975,29.321093,-88.837654,-35.00378,27.580553,-33.667793,24.514748,70,0.6367872150000039
-78.902115,25.655062,46.403378,75.82686,97.54982,-6.881516,50.116886,-89.62148,1.2938735,19.146538,-77.769775,57.780453,55.96512,30.0047,70,0.6367872150000039
52.382008,28.942911,-62.76076,-94.28204,78.65195,12.467649,73.92433,-90.57799,77.31242,31.397598,99.989204,-10.275827,59.857147,22.079124,70,0.6367872150000039
