gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,gnd3_x,gnd3_y,gnd3_z,gnd4_x,gnd4_y,gnd4_z,result_x,result_y,result_z
-24.181236,-97.50524,0.0,-7.0725517,79.69271,0.0,-26.049212,-38.060604,0.0,55.495323,-56.18014,0.0,-53.7,-65.19999999999999,90
54.352623,-46.58615,0.0,-30.975435,-4.8204713,0.0,25.374844,90.00836,0.0,-30.514582,3.0448332,0.0,-30.3,-41.4,90
-98.76394,-36.936707,0.0,-82.89123,-48.06919,0.0,-34.51738,-26.381084,0.0,95.639465,47.923153,0.0,-73.0,-25.89999999999999,90
-95.107796,-64.041626,0.0,-46.13276,-80.17645,0.0,2.8516243,20.770802,0.0,-21.421124,78.752335,0.0,-57.8,22.90000000000001,90
-53.74638,-73.23846,0.0,-5.176932,89.989494,0.0,16.710655,82.71958,0.0,64.64875,10.5467825,0.0,47.0,78.30000000000001,90
-24.948328,34.105515,0.0,66.51551,48.8434,0.0,-88.44429,-74.249374,0.0,80.89969,11.906722,0.0,49.1,11.0,90
-72.837,-82.48239,0.0,67.82964,54.25922,0.0,58.68865,-2.651201,0.0,51.603306,57.11049,0.0,62.70000000000002,8.700000000000003,90
28.352135,-99.09962,0.0,34.156406,-91.561806,0.0,-7.2246847,-42.76598,0.0,-24.294947,5.6690035,0.0,-44.4,-61.9,90
96.49046,47.084126,0.0,-77.409004,68.30933,0.0,-1.47722,-89.13575,0.0,-2.1617231,15.623593,0.0,96.60000000000002,43.70000000000002,90
-76.33976,-93.414116,0.0,-22.425179,-87.37091,0.0,75.47969,-88.87969,0.0,-19.532015,-89.54763,0.0,-19.0,-90.3,90
70.352264,-91.08934,0.0,-39.338608,24.710138,0.0,10.243978,-98.76721,0.0,-91.51751,66.57631,0.0,-60.6,-67.1,90
-98.99596,-60.892857,0.0,-93.43017,-31.45954,0.0,14.433566,-83.76325,0.0,-36.05657,62.3982,0.0,-69.0,-78.3,90
-77.090324,6.6634326,0.0,-5.6513762,28.003666,0.0,-76.9838,80.76515,0.0,-76.35051,-15.994349,0.0,-97.2,20.60000000000001,90
48.3722,84.74757,0.0,-82.47147,-41.844677,0.0,-91.419914,-33.669308,0.0,2.8424866,17.632034,0.0,-77.2,13.900000000000006,90
-43.513515,-0.17140552,0.0,-51.989883,11.177115,0.0,90.44123,51.291126,0.0,50.510536,77.48629,0.0,-34.3,20.200000000000003,90
-75.04042,52.147106,0.0,13.636907,2.4960563,0.0,-21.06332,-37.385296,0.0,-95.25237,16.236412,0.0,-64.1,28.200000000000017,90
-85.447136,80.72528,0.0,-49.926247,-92.186424,0.0,-56.682373,-76.173935,0.0,21.247416,-49.633755,0.0,-71.2,-50.9,90
17.809618,31.468359,0.0,-53.673397,46.0105,0.0,-71.89254,78.85522,0.0,79.69992,-94.82554,0.0,21.10000000000001,-30.099999999999994,90
-27.668509,-76.002304,0.0,-11.922023,28.08406,0.0,70.47152,9.180209,0.0,-54.762505,7.802864,0.0,49.70000000000002,22.700000000000003,90
18.544094,82.56779,0.0,86.68786,-88.26613,0.0,37.030376,-48.712524,0.0,-16.188828,21.867992,0.0,20.40000000000001,-41.9,90
-51.201912,-79.413445,0.0,95.51566,-11.72125,0.0,25.363182,5.0459747,0.0,-94.50386,-26.595274,0.0,-5.299999999999997,-82.8,90
-30.495365,-32.843105,0.0,-35.246937,-64.371346,0.0,73.34411,27.80358,0.0,9.481597,-88.81097,0.0,-34.89999999999999,-76.1,90
-89.35028,-3.325304,0.0,-51.36404,57.344498,0.0,-12.365998,-39.529385,0.0,16.626265,-36.116604,0.0,-46.0,-45.9,90
-50.517143,68.91366,0.0,48.239685,28.677708,0.0,94.68757,83.95051,0.0,-37.975376,50.575455,0.0,-32.7,82.9,90
-33.71199,-59.432205,0.0,-81.33712,-52.09127,0.0,-83.99731,-72.4476,0.0,-52.63097,-38.513805,0.0,-80.0,-56.9,90
31.436293,-87.01571,0.0,94.81842,61.60659,0.0,-51.883503,-75.38438,0.0,-34.22883,-71.22262,0.0,-44.9,-87.3,90
