t_s,watts,rail,raw_power
76.786,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
77.787,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
78.788,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
79.789,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
80.791,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2228, 'name': 'POM_5V_IN'}"
81.792,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2218, 'name': 'POM_5V_IN'}"
82.794,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2213, 'name': 'POM_5V_IN'}"
83.796,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2210, 'name': 'POM_5V_IN'}"
84.797,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
85.799,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
86.800,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
87.801,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
88.803,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
89.805,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
90.806,2.327000,POM_5V_IN,"{'volt': 5104, 'curr': 456, 'power': 2327, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2267, 'name': 'POM_5V_IN'}"
91.808,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2237, 'name': 'POM_5V_IN'}"
92.809,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2222, 'name': 'POM_5V_IN'}"
93.810,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2215, 'name': 'POM_5V_IN'}"
94.812,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2232, 'name': 'POM_5V_IN'}"
95.813,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2220, 'name': 'POM_5V_IN'}"
96.815,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2214, 'name': 'POM_5V_IN'}"
97.816,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2211, 'name': 'POM_5V_IN'}"
98.818,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2230, 'name': 'POM_5V_IN'}"
99.819,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2219, 'name': 'POM_5V_IN'}"
100.821,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2234, 'name': 'POM_5V_IN'}"
101.822,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2221, 'name': 'POM_5V_IN'}"
102.825,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2214, 'name': 'POM_5V_IN'}"
103.827,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2211, 'name': 'POM_5V_IN'}"
104.828,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
105.830,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
106.832,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
107.833,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2228, 'name': 'POM_5V_IN'}"
108.835,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2218, 'name': 'POM_5V_IN'}"
109.836,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2233, 'name': 'POM_5V_IN'}"
110.837,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2220, 'name': 'POM_5V_IN'}"
111.839,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2214, 'name': 'POM_5V_IN'}"
112.841,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2211, 'name': 'POM_5V_IN'}"
113.842,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
